time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1662982564371549700,1.5485498046875,0.5476670429973841,-0.10123095286062474,-0.26753143046176187,-0.03049998796265417,-0.9581328984181248,-0.01267599858448399,0.20214168619018164
1662982564381505500,1.558505615234375,0.5470874133609139,-0.101024020329436,-0.26728301053009346,-0.030050978410377634,-0.9582221444823587,-0.01281928062123535,0.20182708041065905
1662982564391461600,1.568461669921875,0.5464683781548991,-0.10072584946311679,-0.2670384944034753,-0.029176950226783294,-0.958317194573053,-0.013154535704367242,0.20143973624272027
1662982564401417500,1.57841748046875,0.5458854583540853,-0.10023451807529724,-0.2668322709270826,-0.02800956139657567,-0.958420069685243,-0.01358904974250815,0.20073083190806595
1662982564411373600,1.58837353515625,0.5453890152268926,-0.09955663739114456,-0.26667598240759244,-0.02681197851288182,-0.9585284470017704,-0.013991470752728444,0.19964165538980505
1662982564421330400,1.598330322265625,0.5449883922175234,-0.09870180539753257,-0.2665611308760181,-0.025860939041899372,-0.9586453702050302,-0.014222087817420605,0.19811562802761376
1662982564431286500,1.60828662109375,0.5444746179108017,-0.0977874051818379,-0.26637711689311994,-0.025285927015464914,-0.9587900186424726,-0.014236317668203623,0.19635903587207526
1662982564441242400,1.618242431640625,0.5437115523391934,-0.09703340660376117,-0.2660443246719377,-0.025224328994757208,-0.9589622391892811,-0.014018127026100858,0.19479114295600689
1662982564451198500,1.628198486328125,0.542965258117476,-0.09656887154475204,-0.2656775927511191,-0.025865187128218885,-0.9591179606132079,-0.01351939686507127,0.19363322187386614
1662982564461154600,1.638154541015625,0.5423981045968872,-0.09632194248115812,-0.2653696889915126,-0.026937803806060496,-0.9592368603512683,-0.012867741299173317,0.19281301055591643
1662982564471111400,1.648111328125,0.5419376034676262,-0.0961653896686608,-0.2651185315364457,-0.027797102822515178,-0.9593287920708999,-0.012357043970249167,0.1922425551783961
1662982564481067800,1.65806787109375,0.5416420621197223,-0.09599909216553694,-0.264971531446994,-0.028080748385119918,-0.9593886537424644,-0.012149364061540617,0.19181340084800497
1662982564491023600,1.668023681640625,0.5415507585535797,-0.09573784643133271,-0.26495176256778386,-0.027765531629876657,-0.9594192467109061,-0.012234787847169346,0.1913543738574641
1662982564500979700,1.677979736328125,0.5415927917291304,-0.09533118695121433,-0.2650138747169028,-0.027163782646589647,-0.9594399045589923,-0.012434318547973812,0.19067288052336667
1662982564510935600,1.687935546875,0.5417194618474372,-0.09478594296442039,-0.2651193982124175,-0.0266192924415647,-0.9594629491495779,-0.012569763532774454,0.18968767066081116
1662982564520891600,1.6978916015625,0.5419724101377499,-0.09412149660102297,-0.26528133791107267,-0.026276360404211854,-0.9594837003448311,-0.012573907383363628,0.18839988038033223
1662982564530848500,1.7078486328125,0.5423542721897834,-0.09336203820221212,-0.26551064655054957,-0.025882411839300692,-0.9594942765304583,-0.012583995753064346,0.18692979195039586
1662982564540804600,1.7178046875,0.5427932817165152,-0.09270141093223024,-0.26576214563677464,-0.02551177852892005,-0.9594883200537158,-0.012612151235436127,0.1856602803051487
1662982564550760400,1.727760498046875,0.5431538866420014,-0.09235514474056365,-0.26595199810209524,-0.025425113155064256,-0.9594695249026419,-0.01257744082695454,0.18496678452382886
1662982564560716500,1.737716552734375,0.5432944627767647,-0.09231891677055007,-0.2660168478462734,-0.025521469474914214,-0.959455721084334,-0.012524232444954968,0.18486632653756752
